"","X1","Squirrel","date","ODBA","Feed","Forage","NestMove","notmoving","Sleep","Travel","Deploy"
"4487",36,"n13",2014-06-22,433337.53,14903,20760,2488,16552,26630,5067,"May 2014"
"4488",37,"n13",2014-06-23,456496.86,15665,20173,4471,13609,27337,5145,"May 2014"
"4489",38,"n13",2014-06-24,393114.23,16108,16256,5071,14955,29606,4404,"May 2014"
"4490",39,"n13",2014-06-25,375131.21,13755,16592,4772,10214,37100,3967,"May 2014"
"4491",40,"n13",2014-06-26,375983.8,15172,17263,4193,7881,37841,4050,"May 2014"
"4492",41,"n13",2014-06-27,367359.79,14538,15955,7493,5881,38917,3616,"May 2014"
"4493",1,"N2",2014-05-19,351901.03,14603,17066,5835,12634,33066,3196,"May 2014"
"4494",2,"N2",2014-05-20,654270.6,17662,23982,2392,9324,22340,10700,"May 2014"
"4495",3,"N2",2014-05-21,272540.4,20375,11723,5178,4592,42901,1631,"May 2014"
"4496",4,"N2",2014-05-22,251427.81,14048,12565,4578,6613,47282,1314,"May 2014"
"4497",5,"N2",2014-05-23,365625.24,19458,18794,5361,3846,35969,2972,"May 2014"
"4498",6,"N2",2014-05-24,433030.28,19017,22424,4196,4689,32123,3951,"May 2014"
"4499",7,"N2",2014-05-25,445070.38,18040,21959,5749,3893,32360,4399,"May 2014"
"4500",8,"N2",2014-05-26,484311.84,17245,22848,4658,4761,31323,5565,"May 2014"
"4501",9,"N2",2014-05-27,392380.32,16992,18662,5666,7414,33974,3692,"May 2014"
"4502",10,"N2",2014-05-28,394601.64,16588,19443,6249,4573,35831,3716,"May 2014"
"4503",11,"N2",2014-05-29,464953.76,19600,23424,3855,3860,30867,4794,"May 2014"
"4504",12,"N2",2014-05-30,532237.09,16283,23567,4707,5280,29904,6659,"May 2014"
"4505",13,"N2",2014-05-31,444857.08,16214,20505,5601,6752,32678,4650,"May 2014"
"4506",14,"N2",2014-06-01,502382.8,16702,20611,6007,9740,27314,6026,"May 2014"
"4507",15,"N2",2014-06-02,402869.99,20579,18548,5856,4900,33166,3351,"May 2014"
"4508",16,"N2",2014-06-03,427198.56,20475,19377,4774,5610,31906,4258,"May 2014"
"4509",17,"N2",2014-06-04,410153.43,18200,19373,5155,3170,36645,3857,"May 2014"
"4510",18,"N2",2014-06-05,569194.57,16268,21996,4253,12306,24165,7412,"May 2014"
"4511",19,"N2",2014-06-06,325845.92,20396,15970,5135,6028,36911,1960,"May 2014"
"4512",20,"N2",2014-06-07,374091.64,18173,18578,6034,6737,34112,2766,"May 2014"
"4513",21,"N2",2014-06-08,408146.3,19201,20386,5417,4775,33055,3566,"May 2014"
"4514",22,"N2",2014-06-09,431045.71,19025,21568,3884,6871,30925,4127,"May 2014"
"4515",23,"N2",2014-06-10,408982.11,20273,19646,5416,6697,30665,3703,"May 2014"
"4516",24,"N2",2014-06-11,270939.52,14605,13089,5710,8863,42711,1422,"May 2014"
"4517",25,"N2",2014-06-12,301747.9,20817,15522,4764,6907,36465,1925,"May 2014"
"4518",26,"N2",2014-06-13,341913.99,20819,16982,4270,8424,33202,2703,"May 2014"
"4519",27,"N2",2014-06-14,330181.42,21800,17082,5570,5634,34291,2023,"May 2014"
"4520",28,"N2",2014-06-15,398927.87,21981,19770,4243,4767,31946,3693,"May 2014"
"4521",29,"N2",2014-06-16,471769.78,21259,20092,3397,11560,24891,5201,"May 2014"
"4522",30,"N2",2014-06-17,286517.33,17703,13255,5752,6915,40818,1957,"May 2014"
"4523",31,"N2",2014-06-18,293709,18022,14298,5445,6068,40534,2033,"May 2014"
"4524",32,"N2",2014-06-19,336481.59,20000,16606,5015,6272,35732,2775,"May 2014"
"4525",33,"N2",2014-06-20,393151.41,22711,17777,5431,6780,30010,3691,"May 2014"
"4526",1,"n20",2014-05-19,263235.24,18717,10557,6930,16262,32540,1394,"May 2014"
"4527",2,"n20",2014-05-20,514742.92,20024,18543,5447,7296,27712,7378,"May 2014"
"4528",3,"n20",2014-05-21,246731.85,16418,10524,7242,3033,47727,1456,"May 2014"
"4529",4,"n20",2014-05-22,305824.04,15659,12971,7635,2560,45164,2411,"May 2014"
"4530",5,"n20",2014-05-23,331051.04,17056,14729,7289,4474,40192,2660,"May 2014"
"4531",6,"n20",2014-05-24,276071.08,12904,11388,7587,2279,50073,2169,"May 2014"
"4532",7,"n20",2014-05-25,325482.37,17239,14157,6048,3137,43072,2747,"May 2014"
"4533",8,"n20",2014-05-26,334949.33,15167,14558,6969,3101,43732,2873,"May 2014"
"4534",9,"n20",2014-05-27,218664.11,13972,9617,4915,5611,51002,1283,"May 2014"
"4535",10,"n20",2014-05-28,331451.34,16069,15379,6240,3198,42633,2881,"May 2014"
"4536",11,"n20",2014-05-29,309058.07,16120,12738,6911,4744,43156,2731,"May 2014"
"4537",12,"n20",2014-05-30,336298.87,17453,14807,5656,6115,39354,3015,"May 2014"
"4538",13,"n20",2014-05-31,297180.27,15836,11454,8402,5680,42637,2391,"May 2014"
"4539",14,"n20",2014-06-01,313560.02,17278,12796,8271,5800,39879,2376,"May 2014"
"4540",15,"n20",2014-06-02,380397.36,19627,16916,8423,6181,32116,3137,"May 2014"
"4541",16,"n20",2014-06-03,320045.27,18953,11948,6916,6418,39293,2872,"May 2014"
"4542",17,"n20",2014-06-04,361224.58,14663,15179,8160,6893,38136,3369,"May 2014"
"4543",18,"n20",2014-06-05,377019.22,20031,16660,5681,8325,32117,3586,"May 2014"
"4544",19,"n20",2014-06-06,318549.19,13762,12939,9175,5278,42794,2452,"May 2014"
"4545",20,"n20",2014-06-07,420310.89,18473,18463,4339,10363,30061,4701,"May 2014"
"4546",21,"n20",2014-06-08,475404.8,18023,19589,4890,7109,30809,5980,"May 2014"
"4547",22,"n20",2014-06-09,302648.6,13764,13744,5673,5340,45117,2762,"May 2014"
"4548",23,"n20",2014-06-10,371167.05,14969,15646,7905,4221,40153,3506,"May 2014"
"4549",24,"n20",2014-06-11,387859.83,15669,15622,7057,8289,35943,3820,"May 2014"
"4550",25,"n20",2014-06-12,341857.81,19034,13835,3939,11361,34970,3261,"May 2014"
"4551",26,"n20",2014-06-13,358618.04,22120,14849,3465,16130,26275,3561,"May 2014"
"4552",27,"n20",2014-06-14,244867.7,16632,9457,5619,9244,44059,1389,"May 2014"
"4553",28,"n20",2014-06-15,363470.86,11853,14001,7332,6757,42636,3821,"May 2014"
"4554",29,"n20",2014-06-16,285181.83,18356,10516,7913,10405,37665,1545,"May 2014"
"4555",30,"n20",2014-06-17,226180.38,15814,9698,5533,7558,46771,1026,"May 2014"
"4556",31,"n20",2014-06-18,246960.6,16185,10898,5213,10935,41996,1173,"May 2014"
"4557",32,"n20",2014-06-19,276552.79,15229,12857,6409,10261,40070,1574,"May 2014"
"4558",33,"n20",2014-06-20,313309.68,23044,13877,3637,10026,33551,2265,"May 2014"
"4559",34,"n20",2014-06-21,343496.25,16057,14668,5873,8393,38148,3261,"May 2014"
"4560",35,"n20",2014-06-22,298792.4,17411,13859,5607,10798,36723,2002,"May 2014"
"4561",36,"n20",2014-06-23,370006.36,16706,18416,3656,12576,31929,3117,"May 2014"
"4562",37,"n20",2014-06-24,358576.94,18392,15597,4232,11450,33157,3572,"May 2014"
"4563",38,"n20",2014-06-25,295447.62,15065,13509,5138,7753,42589,2346,"May 2014"
"4564",39,"n20",2014-06-26,293306.84,13351,13655,5309,4946,46680,2459,"May 2014"
"4565",40,"n20",2014-06-27,285669.08,9720,13337,9663,8202,43586,1892,"May 2014"
"4566",41,"n20",2014-06-28,302807.54,12103,13506,8022,9496,41119,2154,"May 2014"
"4567",42,"n20",2014-06-29,333655.82,16065,15549,5468,7067,39282,2969,"May 2014"
"4568",43,"n20",2014-06-30,352027.72,17629,16614,4379,6225,38452,3101,"May 2014"
"4569",44,"n20",2014-07-01,352601.18,15539,16093,3565,8419,39074,3710,"May 2014"
"4570",45,"n20",2014-07-02,384485.15,18574,16460,3989,11286,31730,4361,"May 2014"
"4571",46,"n20",2014-07-03,317815.13,18454,15908,2259,11649,35492,2638,"May 2014"
"4572",47,"n20",2014-07-04,302933.44,15853,12628,5712,8183,41367,2657,"May 2014"
"4573",48,"n20",2014-07-05,342286.35,20489,16064,5999,5943,35522,2383,"May 2014"
"4574",49,"n20",2014-07-06,327662.69,18674,15075,5681,9398,34828,2744,"May 2014"
"4575",50,"n20",2014-07-07,306855.85,15988,13857,6132,8100,39833,2490,"May 2014"
"4576",51,"n20",2014-07-08,292649.73,16902,14056,5541,7029,40992,1880,"May 2014"
"4577",52,"n20",2014-07-09,349872.34,18877,17750,4319,7189,35321,2944,"May 2014"
"4578",53,"n20",2014-07-10,306098.09,17792,14485,5036,6204,40464,2419,"May 2014"
"4579",54,"n20",2014-07-11,328708.17,16612,16372,3872,6172,40298,3074,"May 2014"
"4580",55,"n20",2014-07-12,260881.44,15019,13304,4876,4653,47053,1495,"May 2014"
"4581",56,"n20",2014-07-13,449583.38,18697,21598,4046,10332,26942,4785,"May 2014"
"4582",57,"n20",2014-07-14,320882.34,13817,16650,4474,5422,43336,2701,"May 2014"
"4583",58,"n20",2014-07-15,359371.05,13857,17766,6688,4505,40601,2983,"May 2014"
"4584",59,"n20",2014-07-16,346127.06,10862,18138,5148,4860,44041,3351,"May 2014"
"4585",60,"n20",2014-07-17,364677.63,12702,18081,8978,4116,39791,2732,"May 2014"
"4586",61,"n20",2014-07-18,393863.11,17416,20466,4913,5493,34366,3746,"May 2014"
"4587",62,"n20",2014-07-19,313112.3,17070,15823,4413,2100,44436,2558,"May 2014"
"4588",1,"N7",2014-05-21,323567.53,18498,13093,3954,8428,38922,3505,"May 2014"
"4589",2,"N7",2014-05-22,250919.5,14820,11803,3640,11296,43017,1824,"May 2014"
"4590",3,"N7",2014-05-23,281982.6,16779,14601,3459,12411,37029,2121,"May 2014"
"4591",4,"N7",2014-05-24,330753.63,13378,17758,4114,10284,37913,2953,"May 2014"
"4592",5,"N7",2014-05-25,386051.19,16515,20046,4238,11145,30639,3817,"May 2014"
"4593",6,"N7",2014-05-26,433842.53,15584,20520,6907,7205,31224,4960,"May 2014"
"4594",7,"N7",2014-05-27,358826.83,17361,16127,5723,2039,41384,3766,"May 2014"
"4595",8,"N7",2014-05-28,417002.71,19645,20409,3776,4959,33085,4526,"May 2014"
"4596",9,"N7",2014-05-29,391659.78,17283,18089,6017,5225,35503,4283,"May 2014"
"4597",10,"N7",2014-05-30,492739.42,15227,22403,6594,6692,29636,5848,"May 2014"
"4598",11,"N7",2014-05-31,425125.41,14255,18495,6607,6280,35878,4885,"May 2014"
"4599",12,"N7",2014-06-01,423497.7,16029,17317,6936,4980,36012,5126,"May 2014"
"4600",13,"N7",2014-06-02,463478.75,17737,20893,7916,3447,31473,4934,"May 2014"
"4601",14,"N7",2014-06-03,450831.99,20308,19008,5293,4890,31614,5287,"May 2014"
"4602",15,"N7",2014-06-04,512576.29,16957,22186,5451,5284,29898,6624,"May 2014"
"4603",16,"N7",2014-06-05,531907.33,17887,20829,4280,13776,22532,7096,"May 2014"
"4604",17,"N7",2014-06-06,362857.49,14158,15924,7876,2928,42013,3501,"May 2014"
"4605",18,"N7",2014-06-07,384748.38,16692,16284,7758,2573,39332,3761,"May 2014"
"4606",1,"P4",2014-05-19,358510.86,17330,15677,2855,3700,42385,4453,"May 2014"
"4607",2,"P4",2014-05-20,554700.03,17038,22103,1740,9262,26824,9433,"May 2014"
"4608",3,"P4",2014-05-21,408677.95,16272,18189,1779,7345,36771,6044,"May 2014"
"4609",4,"P4",2014-05-22,411622.83,15658,18699,2278,7556,36406,5803,"May 2014"
"4610",5,"P4",2014-05-23,508149.48,15468,20889,2132,11927,27869,8115,"May 2014"
"4611",6,"P4",2014-05-24,472533.93,17422,20408,3236,7165,31437,6732,"May 2014"
"4612",7,"P4",2014-05-25,419152.6,15962,16676,4456,10566,32802,5938,"May 2014"
"4613",8,"P4",2014-05-26,464994.44,16641,15297,4130,19774,23220,7338,"May 2014"
"4614",9,"P4",2014-05-27,440787.14,18280,17764,2018,16722,24952,6664,"May 2014"
"4615",10,"P4",2014-05-28,473688.37,18507,18868,1891,14791,24749,7594,"May 2014"
"4616",11,"P4",2014-05-29,407670.03,15493,16781,5008,7823,36161,5134,"May 2014"
"4617",12,"P4",2014-05-30,421683.97,18545,19731,3321,9408,30275,5120,"May 2014"
"4618",13,"P4",2014-05-31,447945.57,18087,19588,3433,10350,28871,6071,"May 2014"
"4619",14,"P4",2014-06-01,455175.05,19415,15304,1249,26239,17441,6752,"May 2014"
"4620",15,"P4",2014-06-02,530963.85,20212,19939,2979,10281,25141,7848,"May 2014"
"4621",16,"P4",2014-06-03,422532.83,21336,15516,3862,10403,29786,5497,"May 2014"
"4622",17,"P4",2014-06-04,460821.71,20882,19039,2524,8312,28970,6673,"May 2014"
"4623",18,"P4",2014-06-05,504268.77,17568,17247,2432,17072,23252,8829,"May 2014"
"4624",19,"P4",2014-06-06,421727.67,15955,16564,3222,8482,35755,6422,"May 2014"
"4625",20,"P4",2014-06-07,390650.34,17120,14913,5506,8461,35237,5163,"May 2014"
"4626",21,"P4",2014-06-08,452129.74,17708,18194,3029,9627,30771,7071,"May 2014"
"4627",22,"P4",2014-06-09,432244.39,17879,17950,2194,16227,25821,6329,"May 2014"
"4628",23,"P4",2014-06-10,406981.58,16380,15394,4365,11607,32663,5991,"May 2014"
"4629",24,"P4",2014-06-11,438574.12,16590,16318,4284,13843,28655,6710,"May 2014"
"4630",25,"P4",2014-06-12,352426.2,15526,14209,5114,8348,38512,4691,"May 2014"
"4631",26,"P4",2014-06-13,389533.78,20161,16745,3113,8242,32854,5285,"May 2014"
"4632",27,"P4",2014-06-14,396230.58,15545,17897,3653,8140,35890,5275,"May 2014"
"4633",28,"P4",2014-06-15,475932.26,16890,19019,3285,9312,30511,7383,"May 2014"
"4634",29,"P4",2014-06-16,402498.24,16354,15574,3860,13905,30766,5941,"May 2014"
"4635",30,"P4",2014-06-17,345676.23,16376,15459,3477,12398,34319,4371,"May 2014"
"4636",31,"P4",2014-06-18,367649.16,17281,17016,2853,8283,36069,4898,"May 2014"
"4637",32,"P4",2014-06-19,355468.89,14658,14820,3964,9893,38221,4844,"May 2014"
"4638",33,"P4",2014-06-20,400065.89,21664,17065,2325,17214,22694,5438,"May 2014"
"4639",34,"P4",2014-06-21,372251.06,16695,16425,2885,10267,35378,4750,"May 2014"
"4640",35,"P4",2014-06-22,429316.92,17738,18903,3415,8288,32352,5704,"May 2014"
"4641",36,"P4",2014-06-23,430984.76,16798,18108,3651,9628,32277,5938,"May 2014"
"4642",37,"P4",2014-06-24,431414.48,17170,18856,4319,10384,30179,5492,"May 2014"
"4643",38,"P4",2014-06-25,396337.51,20142,17897,2410,11367,29922,4662,"May 2014"
"4644",39,"P4",2014-06-26,371313.53,20404,16449,2749,6746,35651,4401,"May 2014"
"4645",40,"P4",2014-06-27,398472.83,16766,17319,6543,6673,34533,4566,"May 2014"
"4646",41,"P4",2014-06-28,651278.26,18675,21115,2583,12167,20822,11038,"May 2014"
"4647",42,"P4",2014-06-29,455292.43,18922,17154,1999,18073,22594,7658,"May 2014"
"4648",43,"P4",2014-06-30,444751.62,18091,18471,4192,7179,32481,5986,"May 2014"
"4649",44,"P4",2014-07-01,378945.61,18749,16798,3147,9421,33771,4514,"May 2014"
"4650",45,"P4",2014-07-02,380035.66,22115,16748,3304,5139,34632,4462,"May 2014"
"4651",46,"P4",2014-07-03,414820.44,18834,18834,3407,5564,34493,5268,"May 2014"
"4652",47,"P4",2014-07-04,364438.76,18569,15979,3767,3898,39635,4552,"May 2014"
"4653",48,"P4",2014-07-05,404557.66,21881,18927,2908,5123,32987,4574,"May 2014"
"4654",49,"P4",2014-07-06,355562.6,16804,17710,3123,3797,41265,3701,"May 2014"
"4655",50,"P4",2014-07-07,336634,16411,15866,4210,4316,41648,3949,"May 2014"
"4656",51,"P4",2014-07-08,344566.12,17953,16184,2947,4578,40968,3770,"May 2014"
"4657",52,"P4",2014-07-09,274722.49,15182,13407,3474,8102,43934,2301,"May 2014"
"4658",53,"P4",2014-07-10,321724.84,18092,16605,1848,21670,24877,3308,"May 2014"
"4659",54,"P4",2014-07-11,302667.89,16358,14457,4602,3266,44788,2929,"May 2014"
"4660",55,"P4",2014-07-12,365328.98,17011,18038,3703,5493,38051,4104,"May 2014"
"4661",56,"P4",2014-07-13,341752.59,16405,15857,6104,4754,39956,3324,"May 2014"
"4662",57,"P4",2014-07-14,349042.52,18002,18510,2572,4814,38862,3640,"May 2014"
"4663",58,"P4",2014-07-15,324199.73,15855,17293,3429,5691,40889,3243,"May 2014"
"4664",59,"P4",2014-07-16,345073.05,17655,18465,2807,6029,38087,3357,"May 2014"
"4665",60,"P4",2014-07-17,314032.46,17231,16845,2986,7437,39022,2879,"May 2014"
"4666",61,"P4",2014-07-18,331376.62,20424,17325,1814,19941,23889,3007,"May 2014"
"4667",62,"P4",2014-07-19,303383.03,19571,15199,1494,27931,19419,2786,"May 2014"
"4668",1,"S5",2014-05-20,320495.9,13526,14781,5041,6088,43737,3227,"May 2014"
"4669",2,"S5",2014-05-21,328564.05,15194,17495,2752,12245,35732,2982,"May 2014"
"4670",3,"S5",2014-05-22,332373.29,13377,17385,2189,21241,28804,3404,"May 2014"
"4671",4,"S5",2014-05-23,505526.87,14908,21708,2850,14542,25449,6943,"May 2014"
"4672",5,"S5",2014-05-24,316067.13,14583,15319,3929,19741,29831,2997,"May 2014"
"4673",6,"S5",2014-05-25,313399.04,15953,16509,3843,15300,32476,2319,"May 2014"
"4674",7,"S5",2014-05-26,350936.55,14520,19305,4208,19051,26355,2961,"May 2014"
"4675",8,"S5",2014-05-27,310556.52,13328,16982,3585,14526,35431,2548,"May 2014"
"4676",9,"S5",2014-05-28,365642.12,14698,18350,3421,17380,28717,3834,"May 2014"
"4677",10,"S5",2014-05-29,352178.34,12849,17597,4419,16167,31743,3625,"May 2014"
"4678",11,"S5",2014-05-30,380038.8,16224,20675,1768,15657,28151,3925,"May 2014"
"4679",12,"S5",2014-05-31,360370.38,16994,18691,3364,19305,24459,3587,"May 2014"
"4680",13,"S5",2014-06-01,505358.83,16079,21789,1879,18112,20999,7542,"May 2014"
"4681",14,"S5",2014-06-02,255361.87,14714,11270,4915,14575,38814,2112,"May 2014"
"4682",15,"S5",2014-06-03,326632.48,15054,16681,3185,15875,32322,3283,"May 2014"
"4683",16,"S5",2014-06-04,525987.13,16007,23295,3138,17434,19194,7332,"May 2014"
"4684",17,"S5",2014-06-05,369070.18,17188,18598,3007,16488,27732,3387,"May 2014"
"4685",18,"S5",2014-06-06,387104.84,15069,15784,4098,17495,29385,4569,"May 2014"
"4686",19,"S5",2014-06-07,218633.54,14819,10412,3001,24897,31920,1351,"May 2014"
"4687",20,"S5",2014-06-08,263585.55,13916,13402,4078,18899,34406,1699,"May 2014"
"4688",21,"S5",2014-06-09,265710.26,15014,13102,4307,18206,33841,1930,"May 2014"
"4689",22,"S5",2014-06-10,324131.33,15235,16237,4249,18560,29241,2878,"May 2014"
"4690",23,"S5",2014-06-11,281229.74,13429,14433,4143,19017,33228,2150,"May 2014"
"4691",24,"S5",2014-06-12,263155.97,12828,12844,5688,20787,32514,1739,"May 2014"
"4692",25,"S5",2014-06-13,265660.51,14601,12785,4378,17284,35423,1929,"May 2014"
"4693",26,"S5",2014-06-14,298090.65,14083,15114,4354,21686,28689,2474,"May 2014"
"4694",27,"S5",2014-06-15,375750.55,14947,19209,4616,16480,27485,3663,"May 2014"
"4695",28,"S5",2014-06-16,309875.47,13728,14132,4392,18804,32588,2756,"May 2014"
"4696",29,"S5",2014-06-17,243610.41,12231,12083,4235,19223,36864,1764,"May 2014"
"4697",30,"S5",2014-06-18,248552.53,15218,11705,4528,18629,34672,1648,"May 2014"
"4698",31,"S5",2014-06-19,301874.59,16371,15556,4512,15315,32288,2358,"May 2014"
"4699",32,"S5",2014-06-20,275604.94,14746,13810,4562,15430,35792,2060,"May 2014"
"4700",33,"S5",2014-06-21,280303.12,16716,13328,3886,18933,31277,2260,"May 2014"
"4701",34,"S5",2014-06-22,331660.74,17061,16958,3527,16941,29177,2736,"May 2014"
"4702",35,"S5",2014-06-23,337537.3,16455,18079,2858,17539,28513,2956,"May 2014"
"4703",1,"A3",2014-07-07,384915.19,18883,19717,2758,24341,17322,3379,"Summer 2014"
"4704",2,"A3",2014-07-08,407345.07,17883,21583,3626,8813,30947,3548,"Summer 2014"
"4705",3,"A3",2014-07-09,434071.89,16880,23054,3104,6557,32283,4522,"Summer 2014"
"4706",4,"A3",2014-07-10,437082.04,15340,21537,5381,4010,35755,4377,"Summer 2014"
"4707",5,"A3",2014-07-11,399710.54,17484,19673,5531,10070,29967,3675,"Summer 2014"
"4708",6,"A3",2014-07-12,422242.77,18433,23466,2648,11075,26980,3798,"Summer 2014"
"4709",7,"A3",2014-07-13,394802.3,14997,19678,6458,5863,35989,3415,"Summer 2014"
"4710",8,"A3",2014-07-14,407008.29,15385,21585,5207,6188,34450,3585,"Summer 2014"
"4711",9,"A3",2014-07-15,364065.48,18042,17505,6992,3721,37106,3034,"Summer 2014"
"4712",10,"A3",2014-07-16,401077.4,17631,20895,4433,3935,35996,3510,"Summer 2014"
"4713",11,"A3",2014-07-17,399431.28,18107,20450,6869,4828,33210,2936,"Summer 2014"
"4714",12,"A3",2014-07-18,405935.94,20294,22013,2802,7988,29797,3506,"Summer 2014"
"4715",13,"A3",2014-07-19,397838.64,19833,19637,3829,7067,32468,3566,"Summer 2014"
"4716",14,"A3",2014-07-20,396055.18,21574,20611,3297,4675,32863,3380,"Summer 2014"
"4717",15,"A3",2014-07-21,358013.45,22007,18393,3758,5002,34483,2757,"Summer 2014"
"4718",16,"A3",2014-07-22,350889.25,24437,17303,3305,4315,34224,2816,"Summer 2014"
"4719",17,"A3",2014-07-23,361260.28,25889,16800,4042,2131,34659,2879,"Summer 2014"
"4720",18,"A3",2014-07-24,396173.47,26928,18787,2051,5111,29919,3604,"Summer 2014"
"4721",19,"A3",2014-07-25,341482.38,23262,16374,3839,4236,35810,2879,"Summer 2014"
"4722",20,"A3",2014-07-26,420183.62,20513,20881,2081,2707,35689,4529,"Summer 2014"
"4723",21,"A3",2014-07-27,414913.68,21155,20704,3900,2408,34371,3862,"Summer 2014"
"4724",22,"A3",2014-07-28,410148.47,20272,21331,2936,3329,34495,4037,"Summer 2014"
"4725",23,"A3",2014-07-29,421828.73,23434,20739,4539,1295,32921,3472,"Summer 2014"
"4726",24,"A3",2014-07-30,400832.88,20404,17544,6624,1410,36975,3443,"Summer 2014"
"4727",25,"A3",2014-07-31,385615.61,21829,19005,3608,2160,36412,3386,"Summer 2014"
"4728",26,"A3",2014-08-01,366558.71,18985,18732,4545,2946,38266,2926,"Summer 2014"
"4729",27,"A3",2014-08-02,371580.46,18275,18991,4755,2384,38806,3189,"Summer 2014"
"4730",28,"A3",2014-08-03,366370.72,19957,18658,4427,2981,37263,3114,"Summer 2014"
"4731",29,"A3",2014-08-04,386057.61,19163,19812,3904,2342,37836,3343,"Summer 2014"
"4732",30,"A3",2014-08-05,432608.88,15029,21328,3679,1940,39910,4514,"Summer 2014"
"4733",31,"A3",2014-08-06,416084.02,16922,20709,4176,2113,38164,4316,"Summer 2014"
"4734",1,"H4",2014-06-23,239013.96,15316,9311,5937,7899,46634,1303,"Summer 2014"
"4735",2,"H4",2014-06-24,302755.86,15077,13332,5988,8401,41390,2212,"Summer 2014"
"4736",3,"H4",2014-06-25,385615.18,16336,20328,5092,8090,33288,3266,"Summer 2014"
"4737",4,"H4",2014-06-26,382555.56,17056,21011,3745,7101,34296,3191,"Summer 2014"
"4738",5,"H4",2014-06-27,360832.88,14741,18705,7044,4558,38735,2617,"Summer 2014"
"4739",6,"H4",2014-06-28,332643.05,17079,17747,5292,6655,37513,2114,"Summer 2014"
"4740",7,"H4",2014-06-29,413917.82,19925,22242,4040,5856,31047,3290,"Summer 2014"
"4741",8,"H4",2014-06-30,363047.47,19234,17502,6365,5131,35498,2670,"Summer 2014"
"4742",9,"H4",2014-07-01,326575.95,16533,14960,5825,1867,44713,2502,"Summer 2014"
"4743",10,"H4",2014-07-02,353861.22,22151,17695,3897,3895,36063,2699,"Summer 2014"
"4744",11,"H4",2014-07-03,383388.34,19445,19884,4268,4115,35480,3208,"Summer 2014"
"4745",12,"H4",2014-07-04,388204.54,20205,20460,3409,6724,32310,3292,"Summer 2014"
"4746",13,"H4",2014-07-05,317716.06,18529,14399,4634,13732,32584,2522,"Summer 2014"
"4747",14,"H4",2014-07-06,338831.15,21046,18368,2676,14515,26961,2834,"Summer 2014"
"4748",15,"H4",2014-07-07,332507.9,15896,18717,3522,10676,34903,2686,"Summer 2014"
"4749",16,"H4",2014-07-08,330746.36,18178,18131,3750,8614,34842,2885,"Summer 2014"
"4750",17,"H4",2014-07-09,347351.56,18003,20310,3398,8320,33750,2619,"Summer 2014"
